연도,도시,품목코드,지출품목,물가지수
2014,대구광역시,07,교통,112.506
2014,인천광역시,07,교통,107.489
2014,광주광역시,07,교통,111.091
2014,대전광역시,07,교통,111.147
2014,울산광역시,07,교통,110.14
2014,세종특별자치시,07,교통,0.0
2014,경기도,07,교통,107.944
2014,강원도,07,교통,109.601
2014,충청북도,07,교통,110.96
2014,충청남도,07,교통,111.394
2014,전라북도,07,교통,113.541
2014,전라남도,07,교통,111.697
2014,경상북도,07,교통,114.068
2014,경상남도,07,교통,110.934
2014,제주특별자치도,07,교통,108.837
2015,전국,07,교통,99.99
2015,서울특별시,07,교통,98.352
2015,부산광역시,07,교통,100.108
2015,대구광역시,07,교통,101.435
2015,인천광역시,07,교통,100.192
2015,광주광역시,07,교통,100.795
2015,대전광역시,07,교통,101.315
2015,울산광역시,07,교통,100.79
2015,세종특별자치시,07,교통,101.49
2015,경기도,07,교통,99.302
2015,강원도,07,교통,99.757
2015,충청북도,07,교통,100.726
2015,충청남도,07,교통,101.486
2015,전라북도,07,교통,101.989
2015,전라남도,07,교통,101.042
2015,경상북도,07,교통,102.216
2015,경상남도,07,교통,100.289
2015,제주특별자치도,07,교통,100.508
2016,전국,07,교통,97.775
2016,서울특별시,07,교통,97.919
2016,부산광역시,07,교통,97.248
2016,대구광역시,07,교통,97.575
2016,인천광역시,07,교통,98.144
2016,광주광역시,07,교통,98.001
2016,대전광역시,07,교통,98.909
2016,울산광역시,07,교통,98.481
2016,세종특별자치시,07,교통,98.568
2016,경기도,07,교통,97.342
2016,강원도,07,교통,97.109
2016,충청북도,07,교통,96.959
2016,충청남도,07,교통,98.27
2016,전라북도,07,교통,98.225
2016,전라남도,07,교통,97.414
2016,경상북도,07,교통,99.052
2016,경상남도,07,교통,97.77
2016,제주특별자치도,07,교통,97.837
2017,전국,07,교통,101.277
2017,서울특별시,07,교통,100.507
2017,부산광역시,07,교통,100.964
2017,대구광역시,07,교통,103.106
2017,인천광역시,07,교통,101.614
2017,광주광역시,07,교통,102.024
2017,대전광역시,07,교통,102.358
2017,울산광역시,07,교통,101.835
2017,세종특별자치시,07,교통,102.204
2017,경기도,07,교통,100.645
2017,강원도,07,교통,100.349
2017,충청북도,07,교통,100.914
2017,충청남도,07,교통,101.65
2017,전라북도,07,교통,102.744
2017,전라남도,07,교통,101.967
2017,경상북도,07,교통,103.125
2017,경상남도,07,교통,101.049
2017,제주특별자치도,07,교통,101.952
2018,전국,07,교통,103.727
2018,서울특별시,07,교통,102.201
2018,부산광역시,07,교통,104.091
2018,대구광역시,07,교통,106.501
2018,인천광역시,07,교통,103.71
2018,광주광역시,07,교통,104.744
2018,대전광역시,07,교통,104.577
2018,울산광역시,07,교통,103.977
2018,세종특별자치시,07,교통,104.434
2018,경기도,07,교통,103.134
2018,강원도,07,교통,102.577
2018,충청북도,07,교통,103.803
2018,충청남도,07,교통,104.142
2018,전라북도,07,교통,106.079
2018,전라남도,07,교통,104.356
2018,경상북도,07,교통,106.295
2018,경상남도,07,교통,104.091
2018,제주특별자치도,07,교통,103.452
2019,전국,07,교통,101.867
2019,서울특별시,07,교통,101.522
2019,부산광역시,07,교통,102.114
2019,대구광역시,07,교통,103.697
2019,인천광역시,07,교통,101.687
2019,광주광역시,07,교통,102.458
2019,대전광역시,07,교통,102.367
2019,울산광역시,07,교통,101.85
2019,세종특별자치시,07,교통,101.796
2019,경기도,07,교통,101.277
2019,강원도,07,교통,101.702
2019,충청북도,07,교통,101.819
2019,충청남도,07,교통,101.784
2019,전라북도,07,교통,103.096
2019,전라남도,07,교통,102.024
2019,경상북도,07,교통,103.289
2019,경상남도,07,교통,101.669
2019,제주특별자치도,07,교통,101.981
2020,전국,07,교통,100.0
2020,서울특별시,07,교통,100.0
2020,부산광역시,07,교통,100.0
2020,대구광역시,07,교통,100.0
2020,인천광역시,07,교통,100.0
2020,광주광역시,07,교통,100.0
2020,대전광역시,07,교통,100.0
2020,울산광역시,07,교통,100.0
2020,세종특별자치시,07,교통,100.0
2020,경기도,07,교통,100.0
2020,강원도,07,교통,100.0
2020,충청북도,07,교통,100.0
2020,충청남도,07,교통,100.0
2020,전라북도,07,교통,100.0
2020,전라남도,07,교통,100.0
2020,경상북도,07,교통,100.0
2020,경상남도,07,교통,100.0
2020,제주특별자치도,07,교통,100.0
2021,전국,07,교통,106.33
2021,서울특별시,07,교통,104.64
2021,부산광역시,07,교통,106.01
2021,대구광역시,07,교통,107.26
2021,인천광역시,07,교통,106.6
2021,광주광역시,07,교통,106.18
2021,대전광역시,07,교통,106.82
2021,울산광역시,07,교통,104.98
2021,세종특별자치시,07,교통,106.61
2021,경기도,07,교통,106.24
2021,강원도,07,교통,107.9
2021,충청북도,07,교통,106.07
2021,충청남도,07,교통,107.32
2021,전라북도,07,교통,106.78
2021,전라남도,07,교통,107.46
2021,경상북도,07,교통,108.42
2021,경상남도,07,교통,107.25
2021,제주특별자치도,07,교통,105.77
2012,전국,08,통신,105.419
2012,서울특별시,08,통신,105.181
2012,부산광역시,08,통신,105.597
2012,대구광역시,08,통신,105.472
2012,인천광역시,08,통신,105.34
2012,광주광역시,08,통신,105.627
2012,대전광역시,08,통신,105.499
2012,울산광역시,08,통신,104.971
2012,세종특별자치시,08,통신,0.0
2012,경기도,08,통신,105.475
2012,강원도,08,통신,105.519
2012,충청북도,08,통신,105.505
2012,충청남도,08,통신,105.531
2012,전라북도,08,통신,105.595
2012,전라남도,08,통신,105.446
2012,경상북도,08,통신,105.464
2012,경상남도,08,통신,104.969
2012,제주특별자치도,08,통신,105.857
2013,전국,08,통신,105.282
2013,서울특별시,08,통신,105.095
2013,부산광역시,08,통신,105.434
2013,대구광역시,08,통신,105.282
2013,인천광역시,08,통신,105.197
2013,광주광역시,08,통신,105.47
2013,대전광역시,08,통신,105.394
2013,울산광역시,08,통신,104.894
2013,세종특별자치시,08,통신,0.0
2013,경기도,08,통신,105.312
2013,강원도,08,통신,105.38
2013,충청북도,08,통신,105.395
2013,충청남도,08,통신,105.354
2013,전라북도,08,통신,105.399
2013,전라남도,08,통신,105.341
2013,경상북도,08,통신,105.32
2013,경상남도,08,통신,104.919
2013,제주특별자치도,08,통신,105.558
2014,전국,08,통신,105.217
2014,서울특별시,08,통신,105.096
2014,부산광역시,08,통신,105.324
2014,대구광역시,08,통신,105.161
2014,인천광역시,08,통신,105.116
2014,광주광역시,08,통신,105.369
2014,대전광역시,08,통신,105.369
2014,울산광역시,08,통신,104.901
2014,세종특별자치시,08,통신,0.0
2014,경기도,08,통신,105.216
2014,강원도,08,통신,105.253
2014,충청북도,08,통신,105.38
2014,충청남도,08,통신,105.267
2014,전라북도,08,통신,105.312
2014,전라남도,08,통신,105.321
2014,경상북도,08,통신,105.26
2014,경상남도,08,통신,104.927
2014,제주특별자치도,08,통신,105.333
2015,전국,08,통신,105.017
2015,서울특별시,08,통신,104.999
2015,부산광역시,08,통신,105.06
2015,대구광역시,08,통신,104.892
2015,인천광역시,08,통신,104.908
2015,광주광역시,08,통신,105.112
2015,대전광역시,08,통신,105.23
2015,울산광역시,08,통신,104.824
2015,세종특별자치시,08,통신,105.192
2015,경기도,08,통신,104.983
2015,강원도,08,통신,104.951
2015,충청북도,08,통신,105.244
2015,충청남도,08,통신,105.018
2015,전라북도,08,통신,105.058
2015,전라남도,08,통신,105.12
2015,경상북도,08,통신,105.065
2015,경상남도,08,통신,104.826
2015,제주특별자치도,08,통신,104.905
2016,전국,08,통신,105.105
2016,서울특별시,08,통신,105.091
2016,부산광역시,08,통신,105.146
2016,대구광역시,08,통신,104.98
2016,인천광역시,08,통신,104.998
2016,광주광역시,08,통신,105.192
2016,대전광역시,08,통신,105.311
2016,울산광역시,08,통신,104.922
2016,세종특별자치시,08,통신,105.275
2016,경기도,08,통신,105.066
2016,강원도,08,통신,105.046
2016,충청북도,08,통신,105.318
2016,충청남도,08,통신,105.103
2016,전라북도,08,통신,105.156
2016,전라남도,08,통신,105.206
2016,경상북도,08,통신,105.154
2016,경상남도,08,통신,104.921
2016,제주특별자치도,08,통신,105.0
2017,전국,08,통신,105.41
2017,서울특별시,08,통신,105.429
2017,부산광역시,08,통신,105.425
2017,대구광역시,08,통신,105.281
2017,인천광역시,08,통신,105.334
2017,광주광역시,08,통신,105.46
2017,대전광역시,08,통신,105.589
2017,울산광역시,08,통신,105.26
2017,세종특별자치시,08,통신,105.559
2017,경기도,08,통신,105.351
2017,강원도,08,통신,105.422
2017,충청북도,08,통신,105.549
2017,충청남도,08,통신,105.392
2017,전라북도,08,통신,105.512
2017,전라남도,08,통신,105.512
2017,경상북도,08,통신,105.476
2017,경상남도,08,통신,105.254
2017,제주특별자치도,08,통신,105.35
2018,전국,08,통신,104.507
2018,서울특별시,08,통신,104.518
2018,부산광역시,08,통신,104.517
2018,대구광역시,08,통신,104.414
2018,인천광역시,08,통신,104.453
2018,광주광역시,08,통신,104.54
2018,대전광역시,08,통신,104.633
2018,울산광역시,08,통신,104.398
2018,세종특별자치시,08,통신,104.614
2018,경기도,08,통신,104.461
2018,강원도,08,통신,104.519
2018,충청북도,08,통신,104.604
2018,충청남도,08,통신,104.493
2018,전라북도,08,통신,104.583
2018,전라남도,08,통신,104.58
2018,경상북도,08,통신,104.558
2018,경상남도,08,통신,104.395
2018,제주특별자치도,08,통신,104.454
2019,전국,08,통신,102.112
2019,서울특별시,08,통신,102.123
2019,부산광역시,08,통신,102.118
2019,대구광역시,08,통신,102.06
2019,인천광역시,08,통신,102.075
2019,광주광역시,08,통신,102.136
2019,대전광역시,08,통신,102.195
2019,울산광역시,08,통신,102.042
2019,세종특별자치시,08,통신,102.181
2019,경기도,08,통신,102.093
2019,강원도,08,통신,102.122
2019,충청북도,08,통신,102.176
2019,충청남도,08,통신,102.102
2019,전라북도,08,통신,102.162
2019,전라남도,08,통신,102.157
2019,경상북도,08,통신,102.146
2019,경상남도,08,통신,102.041
2019,제주특별자치도,08,통신,102.095
2020,전국,08,통신,100.0
2020,서울특별시,08,통신,100.0
2020,부산광역시,08,통신,100.0
2020,대구광역시,08,통신,100.0
2020,인천광역시,08,통신,100.0
2020,광주광역시,08,통신,100.0
2020,대전광역시,08,통신,100.0
2020,울산광역시,08,통신,100.0
2020,세종특별자치시,08,통신,100.0
2020,경기도,08,통신,100.0
2020,강원도,08,통신,100.0
2020,충청북도,08,통신,100.0
2020,충청남도,08,통신,100.0
2020,전라북도,08,통신,100.0
2020,전라남도,08,통신,100.0
2020,경상북도,08,통신,100.0
2020,경상남도,08,통신,100.0
2020,제주특별자치도,08,통신,100.0
2021,전국,08,통신,99.1
2021,서울특별시,08,통신,99.19
2021,부산광역시,08,통신,99.18
2021,대구광역시,08,통신,98.99
2021,인천광역시,08,통신,98.95
2021,광주광역시,08,통신,98.88
2021,대전광역시,08,통신,99.69
2021,울산광역시,08,통신,98.92
2021,세종특별자치시,08,통신,99.45
2021,경기도,08,통신,99.16
2021,강원도,08,통신,98.96
2021,충청북도,08,통신,99.38
2021,충청남도,08,통신,99.15
2021,전라북도,08,통신,98.76
2021,전라남도,08,통신,98.85
2021,경상북도,08,통신,99.26
2021,경상남도,08,통신,98.77
2021,제주특별자치도,08,통신,98.76
2012,전국,09,오락 및 문화,97.964
2012,서울특별시,09,오락 및 문화,99.031
2012,부산광역시,09,오락 및 문화,97.638
2012,대구광역시,09,오락 및 문화,96.676
2012,인천광역시,09,오락 및 문화,98.375
2012,광주광역시,09,오락 및 문화,96.217
2012,대전광역시,09,오락 및 문화,97.906
2012,울산광역시,09,오락 및 문화,98.096
2012,세종특별자치시,09,오락 및 문화,0.0
2012,경기도,09,오락 및 문화,98.205
2012,강원도,09,오락 및 문화,97.361
2012,충청북도,09,오락 및 문화,97.289
2012,충청남도,09,오락 및 문화,99.464
2012,전라북도,09,오락 및 문화,97.638
2012,전라남도,09,오락 및 문화,98.876
2012,경상북도,09,오락 및 문화,96.485
2012,경상남도,09,오락 및 문화,96.061
2012,제주특별자치도,09,오락 및 문화,97.406
2013,전국,09,오락 및 문화,98.968
2013,서울특별시,09,오락 및 문화,100.041
2013,부산광역시,09,오락 및 문화,98.88
2013,대구광역시,09,오락 및 문화,97.809
2013,인천광역시,09,오락 및 문화,99.181
2013,광주광역시,09,오락 및 문화,97.39
2013,대전광역시,09,오락 및 문화,98.529
2013,울산광역시,09,오락 및 문화,99.043
2013,세종특별자치시,09,오락 및 문화,0.0
2013,경기도,09,오락 및 문화,99.187
2013,강원도,09,오락 및 문화,98.528
2013,충청북도,09,오락 및 문화,98.557
2013,충청남도,09,오락 및 문화,100.206
2013,전라북도,09,오락 및 문화,98.509
2013,전라남도,09,오락 및 문화,99.592
2013,경상북도,09,오락 및 문화,97.388
2013,경상남도,09,오락 및 문화,97.176
2013,제주특별자치도,09,오락 및 문화,98.073
2014,전국,09,오락 및 문화,99.392
2014,서울특별시,09,오락 및 문화,100.362
2014,부산광역시,09,오락 및 문화,99.194
2014,대구광역시,09,오락 및 문화,98.279
2014,인천광역시,09,오락 및 문화,99.728
2014,광주광역시,09,오락 및 문화,98.093
2014,대전광역시,09,오락 및 문화,98.971
2014,울산광역시,09,오락 및 문화,99.183
2014,세종특별자치시,09,오락 및 문화,0.0
2014,경기도,09,오락 및 문화,99.739
2014,강원도,09,오락 및 문화,98.602
2014,충청북도,09,오락 및 문화,98.73
2014,충청남도,09,오락 및 문화,99.894
2014,전라북도,09,오락 및 문화,98.809
2014,전라남도,09,오락 및 문화,99.691
2014,경상북도,09,오락 및 문화,98.125
2014,경상남도,09,오락 및 문화,98.013
2014,제주특별자치도,09,오락 및 문화,98.323
2015,전국,09,오락 및 문화,98.906
2015,서울특별시,09,오락 및 문화,99.421
2015,부산광역시,09,오락 및 문화,98.96
2015,대구광역시,09,오락 및 문화,98.082
2015,인천광역시,09,오락 및 문화,98.869
2015,광주광역시,09,오락 및 문화,98.459
2015,대전광역시,09,오락 및 문화,98.86
2015,울산광역시,09,오락 및 문화,98.774
2015,세종특별자치시,09,오락 및 문화,98.393
2015,경기도,09,오락 및 문화,99.339
2015,강원도,09,오락 및 문화,97.795
2015,충청북도,09,오락 및 문화,98.259
2015,충청남도,09,오락 및 문화,99.055
2015,전라북도,09,오락 및 문화,98.382
2015,전라남도,09,오락 및 문화,99.106
2015,경상북도,09,오락 및 문화,98.277
2015,경상남도,09,오락 및 문화,97.792
2015,제주특별자치도,09,오락 및 문화,97.931
2016,전국,09,오락 및 문화,100.729
2016,서울특별시,09,오락 및 문화,101.361
2016,부산광역시,09,오락 및 문화,100.611
2016,대구광역시,09,오락 및 문화,100.105
2016,인천광역시,09,오락 및 문화,100.748
2016,광주광역시,09,오락 및 문화,99.956
2016,대전광역시,09,오락 및 문화,100.581
2016,울산광역시,09,오락 및 문화,100.536
2016,세종특별자치시,09,오락 및 문화,100.349
2016,경기도,09,오락 및 문화,101.035
2016,강원도,09,오락 및 문화,99.818
2016,충청북도,09,오락 및 문화,100.246
2016,충청남도,09,오락 및 문화,100.724
2016,전라북도,09,오락 및 문화,100.117
2016,전라남도,09,오락 및 문화,100.826
2016,경상북도,09,오락 및 문화,100.24
2016,경상남도,09,오락 및 문화,99.539
2016,제주특별자치도,09,오락 및 문화,100.073
2017,전국,09,오락 및 문화,100.781
2017,서울특별시,09,오락 및 문화,101.441
2017,부산광역시,09,오락 및 문화,100.648
2017,대구광역시,09,오락 및 문화,100.557
2017,인천광역시,09,오락 및 문화,100.358
2017,광주광역시,09,오락 및 문화,100.133
2017,대전광역시,09,오락 및 문화,100.924
2017,울산광역시,09,오락 및 문화,100.422
2017,세종특별자치시,09,오락 및 문화,100.886
2017,경기도,09,오락 및 문화,101.038
2017,강원도,09,오락 및 문화,99.921
2017,충청북도,09,오락 및 문화,100.43
2017,충청남도,09,오락 및 문화,100.675
2017,전라북도,09,오락 및 문화,100.169
2017,전라남도,09,오락 및 문화,100.689
2017,경상북도,09,오락 및 문화,100.346
2017,경상남도,09,오락 및 문화,99.875
2017,제주특별자치도,09,오락 및 문화,100.378
2018,전국,09,오락 및 문화,101.272
2018,서울특별시,09,오락 및 문화,101.84
2018,부산광역시,09,오락 및 문화,101.235
2018,대구광역시,09,오락 및 문화,101.155
2018,인천광역시,09,오락 및 문화,100.945
2018,광주광역시,09,오락 및 문화,100.547
2018,대전광역시,09,오락 및 문화,101.237
2018,울산광역시,09,오락 및 문화,101.211
2018,세종특별자치시,09,오락 및 문화,101.134
2018,경기도,09,오락 및 문화,101.431
2018,강원도,09,오락 및 문화,100.631
2018,충청북도,09,오락 및 문화,100.916
2018,충청남도,09,오락 및 문화,101.204
2018,전라북도,09,오락 및 문화,100.76
2018,전라남도,09,오락 및 문화,101.293
2018,경상북도,09,오락 및 문화,100.858
2018,경상남도,09,오락 및 문화,100.427
2018,제주특별자치도,09,오락 및 문화,100.86
2019,전국,09,오락 및 문화,101.023
2019,서울특별시,09,오락 및 문화,101.382
2019,부산광역시,09,오락 및 문화,101.088
2019,대구광역시,09,오락 및 문화,101.036
2019,인천광역시,09,오락 및 문화,100.682
2019,광주광역시,09,오락 및 문화,100.621
2019,대전광역시,09,오락 및 문화,101.041
2019,울산광역시,09,오락 및 문화,101.033
2019,세종특별자치시,09,오락 및 문화,101.008
2019,경기도,09,오락 및 문화,101.085
2019,강원도,09,오락 및 문화,100.733
2019,충청북도,09,오락 및 문화,100.827
2019,충청남도,09,오락 및 문화,100.654
2019,전라북도,09,오락 및 문화,100.635
2019,전라남도,09,오락 및 문화,101.01
2019,경상북도,09,오락 및 문화,100.939
2019,경상남도,09,오락 및 문화,100.517
2019,제주특별자치도,09,오락 및 문화,100.324
2020,전국,09,오락 및 문화,100.0
2020,서울특별시,09,오락 및 문화,100.0
2020,부산광역시,09,오락 및 문화,100.0
2020,대구광역시,09,오락 및 문화,100.0
2020,인천광역시,09,오락 및 문화,100.0
2020,광주광역시,09,오락 및 문화,100.0
2020,대전광역시,09,오락 및 문화,100.0
2020,울산광역시,09,오락 및 문화,100.0
2020,세종특별자치시,09,오락 및 문화,100.0
2020,경기도,09,오락 및 문화,100.0
2020,강원도,09,오락 및 문화,100.0
2020,충청북도,09,오락 및 문화,100.0
2020,충청남도,09,오락 및 문화,100.0
2020,전라북도,09,오락 및 문화,100.0
2020,전라남도,09,오락 및 문화,100.0
2020,경상북도,09,오락 및 문화,100.0
2020,경상남도,09,오락 및 문화,100.0
2020,제주특별자치도,09,오락 및 문화,100.0
2021,전국,09,오락 및 문화,100.43
2021,서울특별시,09,오락 및 문화,100.42
2021,부산광역시,09,오락 및 문화,100.52
2021,대구광역시,09,오락 및 문화,100.86
2021,인천광역시,09,오락 및 문화,100.04
2021,광주광역시,09,오락 및 문화,100.44
2021,대전광역시,09,오락 및 문화,100.38
2021,울산광역시,09,오락 및 문화,100.27
2021,세종특별자치시,09,오락 및 문화,100.41
2021,경기도,09,오락 및 문화,100.39
2021,강원도,09,오락 및 문화,100.41
2021,충청북도,09,오락 및 문화,100.31
2021,충청남도,09,오락 및 문화,100.5
2021,전라북도,09,오락 및 문화,100.47
2021,전라남도,09,오락 및 문화,100.73
2021,경상북도,09,오락 및 문화,100.48
2021,경상남도,09,오락 및 문화,100.63
2021,제주특별자치도,09,오락 및 문화,100.41
2012,전국,10,교육,93.406
2012,서울특별시,10,교육,92.197
2012,부산광역시,10,교육,92.692
2012,대구광역시,10,교육,92.534
2012,인천광역시,10,교육,95.477
2012,광주광역시,10,교육,94.939
2012,대전광역시,10,교육,95.779
2012,울산광역시,10,교육,96.097
2012,세종특별자치시,10,교육,0.0
2012,경기도,10,교육,92.588
2012,강원도,10,교육,95.519
2012,충청북도,10,교육,96.12
2012,충청남도,10,교육,98.009
2012,전라북도,10,교육,95.177
2012,전라남도,10,교육,94.186
2012,경상북도,10,교육,93.087
2012,경상남도,10,교육,94.732
2012,제주특별자치도,10,교육,91.166
2013,전국,10,교육,94.504
2013,서울특별시,10,교육,93.028
2013,부산광역시,10,교육,93.725
2013,대구광역시,10,교육,94.959
2013,인천광역시,10,교육,95.344
2013,광주광역시,10,교육,97.768
2013,대전광역시,10,교육,96.381
2013,울산광역시,10,교육,97.182
2013,세종특별자치시,10,교육,0.0
2013,경기도,10,교육,93.754
2013,강원도,10,교육,96.38
2013,충청북도,10,교육,96.391
2013,충청남도,10,교육,98.958
2013,전라북도,10,교육,96.513
2013,전라남도,10,교육,96.063
2013,경상북도,10,교육,94.267
2013,경상남도,10,교육,95.545
2013,제주특별자치도,10,교육,94.213
2014,전국,10,교육,95.893
2014,서울특별시,10,교육,94.891
2014,부산광역시,10,교육,95.62
2014,대구광역시,10,교육,95.917
2014,인천광역시,10,교육,96.598
2014,광주광역시,10,교육,99.23
2014,대전광역시,10,교육,96.798
2014,울산광역시,10,교육,98.04
2014,세종특별자치시,10,교육,0.0
2014,경기도,10,교육,95.053
2014,강원도,10,교육,97.233
2014,충청북도,10,교육,97.332
2014,충청남도,10,교육,99.541
2014,전라북도,10,교육,97.811
2014,전라남도,10,교육,97.284
2014,경상북도,10,교육,95.103
2014,경상남도,10,교육,97.346
2014,제주특별자치도,10,교육,95.332
2015,전국,10,교육,97.54
2015,서울특별시,10,교육,96.884
2015,부산광역시,10,교육,97.69
2015,대구광역시,10,교육,96.884
2015,인천광역시,10,교육,98.182
2015,광주광역시,10,교육,100.497
2015,대전광역시,10,교육,98.519
2015,울산광역시,10,교육,99.711
2015,세종특별자치시,10,교육,102.192
2015,경기도,10,교육,96.685
2015,강원도,10,교육,98.673
2015,충청북도,10,교육,98.219
2015,충청남도,10,교육,100.583
2015,전라북도,10,교육,99.169
2015,전라남도,10,교육,98.782
2015,경상북도,10,교육,96.761
2015,경상남도,10,교육,98.972
2015,제주특별자치도,10,교육,95.908
2016,전국,10,교육,99.135
2016,서울특별시,10,교육,98.509
2016,부산광역시,10,교육,100.014
2016,대구광역시,10,교육,98.692
2016,인천광역시,10,교육,99.736
2016,광주광역시,10,교육,101.538
2016,대전광역시,10,교육,99.65
2016,울산광역시,10,교육,101.502
2016,세종특별자치시,10,교육,102.591
2016,경기도,10,교육,98.161
2016,강원도,10,교육,99.979
2016,충청북도,10,교육,99.249
2016,충청남도,10,교육,102.948
2016,전라북도,10,교육,100.006
2016,전라남도,10,교육,101.5
2016,경상북도,10,교육,98.627
2016,경상남도,10,교육,100.219
2016,제주특별자치도,10,교육,96.776
2017,전국,10,교육,100.272
2017,서울특별시,10,교육,99.842
2017,부산광역시,10,교육,100.886
2017,대구광역시,10,교육,100.471
2017,인천광역시,10,교육,100.49
2017,광주광역시,10,교육,102.858
2017,대전광역시,10,교육,100.484
2017,울산광역시,10,교육,102.74
2017,세종특별자치시,10,교육,103.334
2017,경기도,10,교육,99.27
2017,강원도,10,교육,101.004
2017,충청북도,10,교육,100.209
2017,충청남도,10,교육,103.972
2017,전라북도,10,교육,100.85
2017,전라남도,10,교육,102.714
2017,경상북도,10,교육,99.959
2017,경상남도,10,교육,100.984
2017,제주특별자치도,10,교육,97.282
2018,전국,10,교육,101.645
2018,서울특별시,10,교육,101.295
2018,부산광역시,10,교육,102.278
2018,대구광역시,10,교육,101.612
2018,인천광역시,10,교육,101.375
2018,광주광역시,10,교육,103.688
2018,대전광역시,10,교육,101.993
2018,울산광역시,10,교육,103.487
2018,세종특별자치시,10,교육,103.8
2018,경기도,10,교육,100.927
2018,강원도,10,교육,102.154
2018,충청북도,10,교육,101.324
2018,충청남도,10,교육,104.904
2018,전라북도,10,교육,102.089
2018,전라남도,10,교육,104.352
2018,경상북도,10,교육,101.401
2018,경상남도,10,교육,102.307
2018,제주특별자치도,10,교육,98.44
2019,전국,10,교육,102.178
2019,서울특별시,10,교육,101.923
2019,부산광역시,10,교육,103.662
2019,대구광역시,10,교육,102.482
2019,인천광역시,10,교육,100.846
2019,광주광역시,10,교육,103.77
2019,대전광역시,10,교육,102.993
2019,울산광역시,10,교육,103.594
2019,세종특별자치시,10,교육,104.273
2019,경기도,10,교육,101.756
2019,강원도,10,교육,102.852
2019,충청북도,10,교육,102.002
2019,충청남도,10,교육,101.303
2019,전라북도,10,교육,102.558
2019,전라남도,10,교육,103.569
2019,경상북도,10,교육,102.618
2019,경상남도,10,교육,102.593
2019,제주특별자치도,10,교육,100.184
2020,전국,10,교육,100.0
2020,서울특별시,10,교육,100.0
2020,부산광역시,10,교육,100.0
2020,대구광역시,10,교육,100.0
2020,인천광역시,10,교육,100.0
2020,광주광역시,10,교육,100.0
2020,대전광역시,10,교육,100.0
2020,울산광역시,10,교육,100.0
2020,세종특별자치시,10,교육,100.0
2020,경기도,10,교육,100.0
2020,강원도,10,교육,100.0
2020,충청북도,10,교육,100.0
2020,충청남도,10,교육,100.0
2020,전라북도,10,교육,100.0
2020,전라남도,10,교육,100.0
2020,경상북도,10,교육,100.0
2020,경상남도,10,교육,100.0
2020,제주특별자치도,10,교육,100.0
2021,전국,10,교육,100.87
2021,서울특별시,10,교육,101.09
2021,부산광역시,10,교육,101.86
2021,대구광역시,10,교육,101.7
2021,인천광역시,10,교육,101.32
2021,광주광역시,10,교육,101.38
2021,대전광역시,10,교육,100.34
2021,울산광역시,10,교육,99.99
2021,세종특별자치시,10,교육,100.48
2021,경기도,10,교육,100.82
2021,강원도,10,교육,99.72
2021,충청북도,10,교육,100.99
2021,충청남도,10,교육,99.68
2021,전라북도,10,교육,100.78
2021,전라남도,10,교육,100.45
2021,경상북도,10,교육,100.09
2021,경상남도,10,교육,100.76
2021,제주특별자치도,10,교육,99.36
2012,전국,11,음식 및 숙박,85.342
2012,서울특별시,11,음식 및 숙박,84.717
2012,부산광역시,11,음식 및 숙박,85.092
2012,대구광역시,11,음식 및 숙박,82.481
2012,인천광역시,11,음식 및 숙박,83.579
2012,광주광역시,11,음식 및 숙박,85.243
2012,대전광역시,11,음식 및 숙박,87.5
2012,울산광역시,11,음식 및 숙박,85.028
2012,세종특별자치시,11,음식 및 숙박,0.0
2012,경기도,11,음식 및 숙박,86.495
2012,강원도,11,음식 및 숙박,85.437
2012,충청북도,11,음식 및 숙박,85.945
2012,충청남도,11,음식 및 숙박,89.105
2012,전라북도,11,음식 및 숙박,85.254
2012,전라남도,11,음식 및 숙박,86.337
2012,경상북도,11,음식 및 숙박,86.614
2012,경상남도,11,음식 및 숙박,84.105
2012,제주특별자치도,11,음식 및 숙박,83.913
2013,전국,11,음식 및 숙박,86.666
2013,서울특별시,11,음식 및 숙박,85.79
2013,부산광역시,11,음식 및 숙박,86.082
2013,대구광역시,11,음식 및 숙박,84.673
2013,인천광역시,11,음식 및 숙박,85.189
2013,광주광역시,11,음식 및 숙박,85.471
2013,대전광역시,11,음식 및 숙박,89.166
2013,울산광역시,11,음식 및 숙박,87.993
2013,세종특별자치시,11,음식 및 숙박,0.0
2013,경기도,11,음식 및 숙박,87.42
2013,강원도,11,음식 및 숙박,85.635
2013,충청북도,11,음식 및 숙박,87.927
2013,충청남도,11,음식 및 숙박,91.383
2013,전라북도,11,음식 및 숙박,85.718
2013,전라남도,11,음식 및 숙박,87.523
2013,경상북도,11,음식 및 숙박,88.678
2013,경상남도,11,음식 및 숙박,86.349
2013,제주특별자치도,11,음식 및 숙박,85.429
2014,전국,11,음식 및 숙박,87.923
2014,서울특별시,11,음식 및 숙박,86.834
2014,부산광역시,11,음식 및 숙박,87.511
2014,대구광역시,11,음식 및 숙박,86.058
2014,인천광역시,11,음식 및 숙박,86.791
2014,광주광역시,11,음식 및 숙박,88.401
2014,대전광역시,11,음식 및 숙박,90.239
2014,울산광역시,11,음식 및 숙박,88.95
2014,세종특별자치시,11,음식 및 숙박,0.0
2014,경기도,11,음식 및 숙박,88.742
2014,강원도,11,음식 및 숙박,86.786
2014,충청북도,11,음식 및 숙박,89.266
2014,충청남도,11,음식 및 숙박,89.478
